transaction_id,customer_id,product_id,quantity,timestamp
1435,205,385,1,2025-01-01 18:09:20.384997
1436,112,329,5,2025-01-01 18:09:20.384997
1437,168,41,1,2025-01-01 18:09:20.384997
1438,168,415,4,2025-01-01 18:09:20.384997
1439,430,10,1,2025-01-01 18:09:20.384997
1440,790,98,3,2025-01-01 18:09:20.384997
1441,184,399,3,2025-01-01 18:09:20.384997
1442,777,325,1,2025-01-01 18:09:20.384997
1443,917,267,1,2025-01-01 18:09:20.384997
1444,625,486,2,2025-01-01 18:09:20.384997
1445,597,478,1,2025-01-01 18:09:20.384997
1446,121,20,1,2025-01-01 18:09:20.384997
1447,645,444,1,2025-01-01 18:09:20.384997
1448,616,376,1,2025-01-01 18:09:20.384997
1449,88,354,3,2025-01-01 18:09:20.384997
1450,391,143,1,2025-01-01 18:09:20.384997
1451,778,447,1,2025-01-01 18:09:20.384997
1452,123,478,2,2025-01-01 18:09:20.384997
1453,914,94,1,2025-01-02 18:09:20.384997
1454,805,354,1,2025-01-02 18:09:20.384997
1455,296,486,2,2025-01-02 18:09:20.384997
1456,967,115,1,2025-01-02 18:09:20.384997
1457,553,231,2,2025-01-02 18:09:20.384997
1458,398,329,2,2025-01-02 18:09:20.384997
1459,346,418,3,2025-01-02 18:09:20.384997
1460,689,295,5,2025-01-02 18:09:20.384997
1461,352,107,2,2025-01-02 18:09:20.384997
1462,521,78,2,2025-01-02 18:09:20.384997
1463,544,219,1,2025-01-02 18:09:20.384997
1464,882,357,1,2025-01-02 18:09:20.384997
1465,473,379,1,2025-01-02 18:09:20.384997
1466,548,418,1,2025-01-02 18:09:20.384997
1467,897,335,1,2025-01-02 18:09:20.384997
1468,40,112,1,2025-01-02 18:09:20.384997
1469,880,435,1,2025-01-02 18:09:20.384997
1470,472,462,2,2025-01-02 18:09:20.384997
1471,827,143,1,2025-01-02 18:09:20.384997
1472,144,57,3,2025-01-02 18:09:20.384997
1473,874,193,2,2025-01-02 18:09:20.384997
1474,649,413,1,2025-01-02 18:09:20.384997
1475,846,31,1,2025-01-02 18:09:20.384997
1476,48,201,2,2025-01-02 18:09:20.384997
1477,886,93,2,2025-01-02 18:09:20.384997
1478,466,189,3,2025-01-02 18:09:20.384997
1479,998,473,1,2025-01-02 18:09:20.384997
1480,344,333,4,2025-01-02 18:09:20.384997
1481,441,27,5,2025-01-02 18:09:20.384997
1482,784,461,1,2025-01-02 18:09:20.384997
1483,179,323,1,2025-01-02 18:09:20.384997
1484,130,186,5,2025-01-02 18:09:20.384997
1485,840,123,1,2025-01-02 18:09:20.384997
1486,46,398,1,2025-01-02 18:09:20.384997
1487,485,494,4,2025-01-02 18:09:20.384997
1488,783,119,1,2025-01-02 18:09:20.384997
1489,244,150,1,2025-01-02 18:09:20.384997
1490,360,298,1,2025-01-02 18:09:20.384997
1491,736,204,1,2025-01-02 18:09:20.384997
1492,93,309,1,2025-01-02 18:09:20.384997
1493,552,5,1,2025-01-02 18:09:20.384997
1494,48,242,2,2025-01-02 18:09:20.384997
1495,742,359,1,2025-01-02 18:09:20.384997
1496,588,394,4,2025-01-02 18:09:20.384997
1497,109,121,1,2025-01-02 18:09:20.384997
1498,618,168,1,2025-01-02 18:09:20.384997
1499,38,277,1,2025-01-02 18:09:20.384997
1500,238,438,2,2025-01-02 18:09:20.384997
1501,366,484,1,2025-01-02 18:09:20.384997
1502,923,398,1,2025-01-02 18:09:20.384997
1503,612,348,2,2025-01-02 18:09:20.384997
1504,744,291,1,2025-01-02 18:09:20.384997
1505,661,192,1,2025-01-02 18:09:20.384997
1506,517,144,3,2025-01-02 18:09:20.384997
1507,278,463,2,2025-01-02 18:09:20.384997
1508,1000,182,3,2025-01-02 18:09:20.384997
1509,475,497,2,2025-01-02 18:09:20.384997
1510,373,340,2,2025-01-02 18:09:20.384997
1511,347,205,1,2025-01-02 18:09:20.384997
1512,143,150,1,2025-01-02 18:09:20.384997
1513,251,438,1,2025-01-02 18:09:20.384997
1514,145,247,1,2025-01-02 18:09:20.384997
1515,54,163,1,2025-01-03 18:09:20.384997
1516,807,222,2,2025-01-03 18:09:20.384997
1517,669,74,1,2025-01-03 18:09:20.384997
1518,438,371,1,2025-01-03 18:09:20.384997
1519,93,340,1,2025-01-03 18:09:20.384997
1520,573,264,2,2025-01-03 18:09:20.384997
1521,674,443,2,2025-01-03 18:09:20.384997
1522,5,65,1,2025-01-03 18:09:20.384997
1523,597,477,1,2025-01-03 18:09:20.384997
1524,920,462,1,2025-01-03 18:09:20.384997
1525,783,254,1,2025-01-03 18:09:20.384997
1526,318,417,2,2025-01-03 18:09:20.384997
1527,902,61,1,2025-01-03 18:09:20.384997
1528,93,344,1,2025-01-03 18:09:20.384997
1529,478,283,4,2025-01-03 18:09:20.384997
1530,854,175,1,2025-01-03 18:09:20.384997
1531,363,241,3,2025-01-03 18:09:20.384997
1532,682,72,2,2025-01-03 18:09:20.384997
1533,326,375,2,2025-01-03 18:09:20.384997
1534,479,206,1,2025-01-03 18:09:20.384997
1535,589,199,1,2025-01-03 18:09:20.384997
1536,714,312,1,2025-01-03 18:09:20.384997
1537,525,403,2,2025-01-03 18:09:20.384997
1538,950,258,3,2025-01-03 18:09:20.384997
1539,696,400,2,2025-01-03 18:09:20.384997
1540,33,223,1,2025-01-03 18:09:20.384997
1541,852,253,1,2025-01-03 18:09:20.384997
1542,398,397,1,2025-01-03 18:09:20.384997
1543,198,268,2,2025-01-03 18:09:20.384997
1544,102,9,2,2025-01-03 18:09:20.384997
1545,668,81,2,2025-01-03 18:09:20.384997
1546,908,51,1,2025-01-03 18:09:20.384997
1547,280,225,2,2025-01-03 18:09:20.384997
1548,405,304,1,2025-01-03 18:09:20.384997
1549,400,100,3,2025-01-03 18:09:20.384997
1550,222,258,2,2025-01-03 18:09:20.384997
1551,315,390,2,2025-01-03 18:09:20.384997
1552,640,318,2,2025-01-03 18:09:20.384997
1553,403,172,1,2025-01-03 18:09:20.384997
1554,704,59,2,2025-01-03 18:09:20.384997
1555,748,106,1,2025-01-03 18:09:20.384997
1556,278,484,2,2025-01-03 18:09:20.384997
1557,688,68,2,2025-01-03 18:09:20.384997
1558,973,39,1,2025-01-03 18:09:20.384997
1559,376,331,3,2025-01-03 18:09:20.384997
1560,180,374,1,2025-01-03 18:09:20.384997
1561,485,214,1,2025-01-03 18:09:20.384997
1562,646,416,2,2025-01-03 18:09:20.384997
1563,521,8,1,2025-01-03 18:09:20.384997
1564,660,112,1,2025-01-03 18:09:20.384997
1565,851,339,4,2025-01-03 18:09:20.384997
1566,357,384,4,2025-01-03 18:09:20.384997
1567,280,293,1,2025-01-03 18:09:20.384997
1568,116,362,2,2025-01-03 18:09:20.384997
1569,51,8,2,2025-01-03 18:09:20.384997
1570,947,186,2,2025-01-03 18:09:20.384997
1571,478,259,2,2025-01-03 18:09:20.384997
1572,402,343,1,2025-01-04 18:09:20.384997
1573,209,322,2,2025-01-04 18:09:20.384997
1574,249,107,2,2025-01-04 18:09:20.384997
1575,271,413,3,2025-01-04 18:09:20.384997
1576,530,274,1,2025-01-04 18:09:20.384997
1577,278,489,5,2025-01-04 18:09:20.384997
1578,755,65,1,2025-01-04 18:09:20.384997
1579,898,106,1,2025-01-04 18:09:20.384997
1580,557,357,1,2025-01-04 18:09:20.384997
1581,332,71,2,2025-01-04 18:09:20.384997
1582,46,237,2,2025-01-04 18:09:20.384997
1583,263,244,1,2025-01-04 18:09:20.384997
1584,747,247,1,2025-01-04 18:09:20.384997
1585,837,370,1,2025-01-04 18:09:20.384997
1586,968,433,1,2025-01-04 18:09:20.384997
1587,385,206,3,2025-01-04 18:09:20.384997
1588,280,234,1,2025-01-04 18:09:20.384997
1589,36,164,2,2025-01-04 18:09:20.384997
1590,886,37,5,2025-01-04 18:09:20.384997
1591,282,194,2,2025-01-04 18:09:20.384997
1592,995,321,3,2025-01-04 18:09:20.384997
1593,635,37,3,2025-01-04 18:09:20.384997
1594,397,131,2,2025-01-04 18:09:20.384997
1595,608,55,1,2025-01-04 18:09:20.384997
1596,190,96,2,2025-01-04 18:09:20.384997
1597,295,15,1,2025-01-04 18:09:20.384997
1598,432,113,2,2025-01-04 18:09:20.384997
1599,968,14,4,2025-01-04 18:09:20.384997
1600,946,365,2,2025-01-04 18:09:20.384997
1601,110,40,3,2025-01-04 18:09:20.384997
1602,81,353,2,2025-01-04 18:09:20.384997
1603,963,278,3,2025-01-04 18:09:20.384997
1604,427,87,1,2025-01-04 18:09:20.384997
1605,732,481,1,2025-01-04 18:09:20.384997
1606,227,414,3,2025-01-04 18:09:20.384997
1607,17,17,2,2025-01-04 18:09:20.384997
1608,78,452,2,2025-01-04 18:09:20.384997
1609,10,55,1,2025-01-04 18:09:20.384997
1610,25,432,2,2025-01-04 18:09:20.384997
1611,742,317,4,2025-01-04 18:09:20.384997
1612,860,395,2,2025-01-04 18:09:20.384997
1613,528,349,1,2025-01-04 18:09:20.384997
1614,178,204,3,2025-01-04 18:09:20.384997
1615,901,329,1,2025-01-04 18:09:20.384997
1616,935,341,1,2025-01-04 18:09:20.384997
1617,616,341,1,2025-01-04 18:09:20.384997
1618,924,224,2,2025-01-04 18:09:20.384997
1619,720,321,1,2025-01-04 18:09:20.384997
1620,152,401,1,2025-01-04 18:09:20.384997
1621,843,46,1,2025-01-04 18:09:20.384997
1622,72,382,2,2025-01-04 18:09:20.384997
1623,776,305,3,2025-01-04 18:09:20.384997
1624,665,61,1,2025-01-04 18:09:20.384997
1625,177,123,1,2025-01-04 18:09:20.384997
1626,775,271,3,2025-01-04 18:09:20.384997
1627,997,445,2,2025-01-04 18:09:20.384997
1628,460,51,2,2025-01-04 18:09:20.384997
1629,59,45,1,2025-01-05 18:09:20.384997
1630,741,315,1,2025-01-05 18:09:20.384997
1631,918,325,1,2025-01-05 18:09:20.384997
1632,100,241,1,2025-01-05 18:09:20.384997
1633,616,38,2,2025-01-05 18:09:20.384997
1634,897,350,2,2025-01-05 18:09:20.384997
1635,453,436,1,2025-01-05 18:09:20.384997
1636,27,56,2,2025-01-05 18:09:20.384997
1637,577,319,1,2025-01-05 18:09:20.384997
1638,961,474,2,2025-01-05 18:09:20.384997
1639,756,238,1,2025-01-05 18:09:20.384997
1640,802,23,2,2025-01-05 18:09:20.384997
1641,785,195,4,2025-01-05 18:09:20.384997
1642,394,437,4,2025-01-05 18:09:20.384997
1643,624,446,2,2025-01-05 18:09:20.384997
1644,507,112,5,2025-01-05 18:09:20.384997
1645,265,136,3,2025-01-05 18:09:20.384997
1646,890,335,1,2025-01-05 18:09:20.384997
1647,372,259,1,2025-01-05 18:09:20.384997
1648,147,397,2,2025-01-05 18:09:20.384997
1649,476,48,1,2025-01-05 18:09:20.384997
1650,677,2,1,2025-01-05 18:09:20.384997
1651,790,152,2,2025-01-05 18:09:20.384997
1652,55,233,2,2025-01-05 18:09:20.384997
1653,770,170,2,2025-01-05 18:09:20.384997
1654,880,410,2,2025-01-05 18:09:20.384997
1655,715,233,2,2025-01-05 18:09:20.384997
1656,925,132,1,2025-01-05 18:09:20.384997
1657,854,462,1,2025-01-05 18:09:20.384997
1658,949,177,1,2025-01-05 18:09:20.384997
1659,805,388,3,2025-01-05 18:09:20.384997
1660,948,340,2,2025-01-05 18:09:20.384997
1661,163,281,4,2025-01-05 18:09:20.384997
1662,609,297,1,2025-01-05 18:09:20.384997
1663,966,281,1,2025-01-05 18:09:20.384997
1664,866,57,2,2025-01-05 18:09:20.384997
1665,207,137,2,2025-01-05 18:09:20.384997
1666,159,119,1,2025-01-05 18:09:20.384997
1667,312,337,1,2025-01-05 18:09:20.384997
1668,350,101,5,2025-01-05 18:09:20.384997
1669,458,57,2,2025-01-05 18:09:20.384997
1670,973,157,2,2025-01-05 18:09:20.384997
1671,477,195,1,2025-01-05 18:09:20.384997
1672,80,497,1,2025-01-05 18:09:20.384997
1673,620,95,1,2025-01-05 18:09:20.384997
1674,717,97,1,2025-01-05 18:09:20.384997
1675,928,63,1,2025-01-05 18:09:20.384997
1676,928,473,1,2025-01-05 18:09:20.384997
1677,28,166,3,2025-01-05 18:09:20.384997
1678,748,426,2,2025-01-05 18:09:20.384997
1679,357,360,1,2025-01-05 18:09:20.384997
1680,939,254,1,2025-01-05 18:09:20.384997
1681,18,451,1,2025-01-05 18:09:20.384997
1682,738,175,1,2025-01-05 18:09:20.384997
1683,29,244,1,2025-01-05 18:09:20.384997
1684,556,9,2,2025-01-05 18:09:20.384997
1685,526,425,2,2025-01-05 18:09:20.384997
1686,355,355,5,2025-01-05 18:09:20.384997
1687,954,181,2,2025-01-05 18:09:20.384997
1688,643,338,5,2025-01-06 18:09:20.384997
1689,163,250,1,2025-01-06 18:09:20.384997
1690,620,47,3,2025-01-06 18:09:20.384997
1691,884,475,2,2025-01-06 18:09:20.384997
1692,277,79,5,2025-01-06 18:09:20.384997
1693,542,196,2,2025-01-06 18:09:20.384997
1694,411,162,1,2025-01-06 18:09:20.384997
1695,355,304,2,2025-01-06 18:09:20.384997
1696,465,380,2,2025-01-06 18:09:20.384997
1697,231,151,2,2025-01-06 18:09:20.384997
1698,411,112,1,2025-01-06 18:09:20.384997
1699,833,31,3,2025-01-06 18:09:20.384997
1700,682,94,1,2025-01-06 18:09:20.384997
1701,586,222,4,2025-01-06 18:09:20.384997
1702,626,40,1,2025-01-06 18:09:20.384997
1703,495,137,4,2025-01-06 18:09:20.384997
1704,924,263,2,2025-01-06 18:09:20.384997
1705,260,470,2,2025-01-06 18:09:20.384997
1706,758,487,1,2025-01-06 18:09:20.384997
1707,632,353,1,2025-01-06 18:09:20.384997
1708,817,235,3,2025-01-06 18:09:20.384997
1709,527,163,2,2025-01-06 18:09:20.384997
1710,257,74,2,2025-01-06 18:09:20.384997
1711,227,421,2,2025-01-06 18:09:20.384997
1712,613,498,2,2025-01-06 18:09:20.384997
1713,578,499,1,2025-01-06 18:09:20.384997
1714,451,98,2,2025-01-06 18:09:20.384997
1715,198,296,1,2025-01-06 18:09:20.384997
1716,58,407,5,2025-01-06 18:09:20.384997
1717,325,205,2,2025-01-06 18:09:20.384997
1718,679,256,1,2025-01-06 18:09:20.384997
1719,453,435,2,2025-01-06 18:09:20.384997
1720,819,150,1,2025-01-06 18:09:20.384997
1721,849,422,1,2025-01-06 18:09:20.384997
1722,963,337,2,2025-01-06 18:09:20.384997
1723,750,214,5,2025-01-06 18:09:20.384997
1724,41,3,1,2025-01-06 18:09:20.384997
1725,849,223,2,2025-01-06 18:09:20.384997
1726,76,185,1,2025-01-06 18:09:20.384997
1727,558,406,2,2025-01-06 18:09:20.384997
1728,1,241,1,2025-01-06 18:09:20.384997
1729,961,203,2,2025-01-06 18:09:20.384997
1730,362,110,2,2025-01-06 18:09:20.384997
1731,935,38,2,2025-01-06 18:09:20.384997
1732,491,77,1,2025-01-06 18:09:20.384997
1733,606,287,4,2025-01-06 18:09:20.384997
1734,954,124,2,2025-01-06 18:09:20.384997
1735,214,215,1,2025-01-06 18:09:20.384997
1736,23,489,2,2025-01-06 18:09:20.384997
1737,915,141,1,2025-01-06 18:09:20.384997
1738,516,300,5,2025-01-06 18:09:20.384997
1739,438,366,1,2025-01-06 18:09:20.384997
1740,665,77,2,2025-01-06 18:09:20.384997
1741,875,234,1,2025-01-06 18:09:20.384997
1742,993,475,2,2025-01-06 18:09:20.384997
1743,43,311,2,2025-01-06 18:09:20.384997
1744,75,202,3,2025-01-06 18:09:20.384997
1745,440,271,2,2025-01-06 18:09:20.384997
1746,461,467,1,2025-01-07 18:09:20.384997
1747,23,447,5,2025-01-07 18:09:20.384997
1748,977,163,5,2025-01-07 18:09:20.384997
1749,929,412,1,2025-01-07 18:09:20.384997
1750,830,267,1,2025-01-07 18:09:20.384997
1751,515,327,1,2025-01-07 18:09:20.384997
1752,987,249,2,2025-01-07 18:09:20.384997
1753,770,150,1,2025-01-07 18:09:20.384997
1754,20,208,1,2025-01-07 18:09:20.384997
1755,76,133,1,2025-01-07 18:09:20.384997
1756,109,161,3,2025-01-07 18:09:20.384997
1757,602,325,2,2025-01-07 18:09:20.384997
1758,148,100,2,2025-01-07 18:09:20.384997
1759,868,339,2,2025-01-07 18:09:20.384997
1760,391,152,1,2025-01-07 18:09:20.384997
1761,882,362,1,2025-01-07 18:09:20.384997
1762,989,436,4,2025-01-07 18:09:20.384997
1763,72,392,2,2025-01-07 18:09:20.384997
1764,623,439,1,2025-01-07 18:09:20.384997
1765,282,346,1,2025-01-07 18:09:20.384997
1766,630,399,2,2025-01-07 18:09:20.384997
1767,67,175,2,2025-01-07 18:09:20.384997
1768,264,19,2,2025-01-07 18:09:20.384997
1769,598,450,1,2025-01-07 18:09:20.384997
1770,72,363,1,2025-01-07 18:09:20.384997
1771,597,346,1,2025-01-07 18:09:20.384997
1772,767,485,1,2025-01-07 18:09:20.384997
1773,738,431,1,2025-01-07 18:09:20.384997
1774,787,8,1,2025-01-07 18:09:20.384997
1775,592,375,3,2025-01-07 18:09:20.384997
1776,771,430,4,2025-01-07 18:09:20.384997
1777,719,302,1,2025-01-07 18:09:20.384997
1778,505,38,2,2025-01-07 18:09:20.384997
1779,947,122,1,2025-01-07 18:09:20.384997
1780,851,408,2,2025-01-07 18:09:20.384997
1781,271,92,5,2025-01-07 18:09:20.384997
1782,28,80,2,2025-01-07 18:09:20.384997
1783,81,355,1,2025-01-07 18:09:20.384997
1784,55,203,2,2025-01-07 18:09:20.384997
1785,182,78,1,2025-01-07 18:09:20.384997
1786,736,217,1,2025-01-07 18:09:20.384997
1787,443,266,2,2025-01-07 18:09:20.384997
1788,981,274,2,2025-01-07 18:09:20.384997
1789,534,478,3,2025-01-07 18:09:20.384997
1790,791,98,3,2025-01-07 18:09:20.384997
1791,111,488,1,2025-01-07 18:09:20.384997
1792,73,20,5,2025-01-07 18:09:20.384997
1793,711,92,1,2025-01-07 18:09:20.384997
1794,289,462,3,2025-01-07 18:09:20.384997
1795,387,229,1,2025-01-07 18:09:20.384997
1796,502,125,1,2025-01-07 18:09:20.384997
1797,378,325,1,2025-01-07 18:09:20.384997
1798,875,257,1,2025-01-07 18:09:20.384997
1799,383,253,1,2025-01-07 18:09:20.384997
1800,684,236,2,2025-01-07 18:09:20.384997
1801,344,388,1,2025-01-07 18:09:20.384997
1802,951,208,1,2025-01-07 18:09:20.384997
1803,554,196,1,2025-01-07 18:09:20.384997
1804,864,8,1,2025-01-07 18:09:20.384997
1805,636,298,1,2025-01-07 18:09:20.384997
1806,15,354,4,2025-01-08 18:09:20.384997
1807,435,109,1,2025-01-08 18:09:20.384997
1808,359,323,2,2025-01-08 18:09:20.384997
1809,426,138,1,2025-01-08 18:09:20.384997
1810,143,121,1,2025-01-08 18:09:20.384997
1811,15,328,2,2025-01-08 18:09:20.384997
1812,105,63,2,2025-01-08 18:09:20.384997
1813,760,35,2,2025-01-08 18:09:20.384997
1814,255,301,3,2025-01-08 18:09:20.384997
1815,728,464,1,2025-01-08 18:09:20.384997
1816,797,376,2,2025-01-08 18:09:20.384997
1817,422,200,1,2025-01-08 18:09:20.384997
1818,109,152,1,2025-01-08 18:09:20.384997
1819,335,478,4,2025-01-08 18:09:20.384997
1820,359,349,1,2025-01-08 18:09:20.384997
1821,935,82,1,2025-01-08 18:09:20.384997
1822,56,385,1,2025-01-08 18:09:20.384997
1823,105,38,1,2025-01-08 18:09:20.384997
1824,645,475,1,2025-01-08 18:09:20.384997
1825,204,305,2,2025-01-08 18:09:20.384997
1826,415,172,5,2025-01-08 18:09:20.384997
1827,278,478,1,2025-01-08 18:09:20.384997
1828,741,301,1,2025-01-08 18:09:20.384997
1829,960,386,1,2025-01-08 18:09:20.384997
1830,302,9,1,2025-01-08 18:09:20.384997
1831,558,87,1,2025-01-08 18:09:20.384997
1832,648,473,5,2025-01-08 18:09:20.384997
1833,895,323,2,2025-01-08 18:09:20.384997
1834,148,1,1,2025-01-08 18:09:20.384997
1835,59,469,4,2025-01-08 18:09:20.384997
1836,869,96,5,2025-01-08 18:09:20.384997
1837,834,320,2,2025-01-08 18:09:20.384997
1838,167,465,2,2025-01-08 18:09:20.384997
1839,667,138,3,2025-01-08 18:09:20.384997
1840,764,445,5,2025-01-08 18:09:20.384997
1841,172,252,2,2025-01-08 18:09:20.384997
1842,747,205,1,2025-01-08 18:09:20.384997
1843,916,122,2,2025-01-08 18:09:20.384997
1844,588,364,1,2025-01-08 18:09:20.384997
1845,968,428,1,2025-01-08 18:09:20.384997
1846,432,172,1,2025-01-08 18:09:20.384997
1847,536,181,1,2025-01-08 18:09:20.384997
1848,268,228,2,2025-01-08 18:09:20.384997
1849,373,298,1,2025-01-08 18:09:20.384997
1850,458,201,1,2025-01-08 18:09:20.384997
1851,927,68,2,2025-01-08 18:09:20.384997
1852,911,162,2,2025-01-08 18:09:20.384997
1853,393,392,4,2025-01-08 18:09:20.384997
1854,804,35,4,2025-01-08 18:09:20.384997
1855,671,374,2,2025-01-08 18:09:20.384997
1856,434,17,1,2025-01-08 18:09:20.384997
1857,214,256,1,2025-01-08 18:09:20.384997
1858,835,21,1,2025-01-08 18:09:20.384997
1859,642,293,3,2025-01-08 18:09:20.384997
1860,764,449,1,2025-01-08 18:09:20.384997
1861,896,126,1,2025-01-08 18:09:20.384997
1862,872,99,2,2025-01-08 18:09:20.384997
1863,734,158,2,2025-01-08 18:09:20.384997
1864,926,317,2,2025-01-08 18:09:20.384997
1865,147,314,2,2025-01-08 18:09:20.384997
1866,822,430,1,2025-01-08 18:09:20.384997
1867,449,366,2,2025-01-09 18:09:20.384997
1868,101,399,5,2025-01-09 18:09:20.384997
1869,480,109,2,2025-01-09 18:09:20.384997
1870,899,38,1,2025-01-09 18:09:20.384997
1871,624,448,1,2025-01-09 18:09:20.384997
1872,453,417,1,2025-01-09 18:09:20.384997
1873,481,332,2,2025-01-09 18:09:20.384997
1874,459,66,1,2025-01-09 18:09:20.384997
1875,371,257,1,2025-01-09 18:09:20.384997
1876,348,419,4,2025-01-09 18:09:20.384997
1877,137,89,2,2025-01-09 18:09:20.384997
1878,913,256,1,2025-01-09 18:09:20.384997
1879,104,179,1,2025-01-09 18:09:20.384997
1880,194,495,4,2025-01-09 18:09:20.384997
1881,2,408,4,2025-01-09 18:09:20.384997
1882,813,355,2,2025-01-09 18:09:20.384997
1883,541,287,1,2025-01-09 18:09:20.384997
1884,459,62,2,2025-01-09 18:09:20.384997
1885,125,480,1,2025-01-09 18:09:20.384997
1886,756,372,2,2025-01-09 18:09:20.384997
1887,793,152,1,2025-01-09 18:09:20.384997
1888,110,338,1,2025-01-09 18:09:20.384997
1889,56,339,3,2025-01-09 18:09:20.384997
1890,287,399,2,2025-01-09 18:09:20.384997
1891,499,58,3,2025-01-09 18:09:20.384997
1892,485,463,1,2025-01-09 18:09:20.384997
1893,101,260,1,2025-01-09 18:09:20.384997
1894,606,240,2,2025-01-09 18:09:20.384997
1895,196,274,1,2025-01-09 18:09:20.384997
1896,970,452,1,2025-01-09 18:09:20.384997
1897,523,295,5,2025-01-09 18:09:20.384997
1898,366,473,1,2025-01-09 18:09:20.384997
1899,433,143,2,2025-01-09 18:09:20.384997
1900,918,382,2,2025-01-09 18:09:20.384997
1901,812,156,3,2025-01-09 18:09:20.384997
1902,263,266,2,2025-01-09 18:09:20.384997
1903,864,405,1,2025-01-09 18:09:20.384997
1904,597,469,5,2025-01-09 18:09:20.384997
1905,226,117,2,2025-01-09 18:09:20.384997
1906,219,194,3,2025-01-09 18:09:20.384997
1907,86,363,1,2025-01-10 18:09:20.384997
1908,35,242,2,2025-01-10 18:09:20.384997
1909,353,82,1,2025-01-10 18:09:20.384997
1910,561,436,1,2025-01-10 18:09:20.384997
1911,636,323,1,2025-01-10 18:09:20.384997
1912,962,442,5,2025-01-10 18:09:20.384997
1913,728,480,2,2025-01-10 18:09:20.384997
1914,380,17,1,2025-01-10 18:09:20.384997
1915,444,139,2,2025-01-10 18:09:20.384997
1916,200,193,2,2025-01-10 18:09:20.384997
1917,397,473,3,2025-01-10 18:09:20.384997
1918,211,414,1,2025-01-10 18:09:20.384997
1919,113,413,2,2025-01-10 18:09:20.384997
1920,851,483,2,2025-01-10 18:09:20.384997
1921,871,347,5,2025-01-10 18:09:20.384997
1922,695,492,2,2025-01-10 18:09:20.384997
1923,431,83,4,2025-01-10 18:09:20.384997
1924,110,348,4,2025-01-10 18:09:20.384997
1925,777,94,2,2025-01-10 18:09:20.384997
1926,681,470,1,2025-01-10 18:09:20.384997
1927,861,313,2,2025-01-10 18:09:20.384997
1928,574,454,1,2025-01-10 18:09:20.384997
1929,81,221,1,2025-01-10 18:09:20.384997
1930,435,171,2,2025-01-10 18:09:20.384997
1931,368,26,3,2025-01-10 18:09:20.384997
1932,841,190,1,2025-01-10 18:09:20.384997
1933,612,195,1,2025-01-10 18:09:20.384997
1934,200,70,3,2025-01-10 18:09:20.384997
1935,554,115,2,2025-01-10 18:09:20.384997
1936,633,156,1,2025-01-10 18:09:20.384997
1937,25,411,1,2025-01-10 18:09:20.384997
1938,624,66,1,2025-01-10 18:09:20.384997
1939,873,199,2,2025-01-10 18:09:20.384997
1940,159,167,4,2025-01-10 18:09:20.384997
1941,281,233,1,2025-01-10 18:09:20.384997
1942,646,427,2,2025-01-10 18:09:20.384997
1943,481,474,5,2025-01-10 18:09:20.384997
1944,611,466,2,2025-01-10 18:09:20.384997
1945,615,253,2,2025-01-10 18:09:20.384997
1946,231,278,2,2025-01-10 18:09:20.384997
1947,454,350,3,2025-01-10 18:09:20.384997
1948,468,240,1,2025-01-10 18:09:20.384997
1949,405,325,1,2025-01-10 18:09:20.384997
1950,899,36,2,2025-01-10 18:09:20.384997
1951,334,100,1,2025-01-10 18:09:20.384997
1952,898,399,2,2025-01-10 18:09:20.384997
1953,583,338,1,2025-01-10 18:09:20.384997
1954,545,483,1,2025-01-11 18:09:20.384997
1955,298,370,1,2025-01-11 18:09:20.384997
1956,488,58,3,2025-01-11 18:09:20.384997
1957,656,207,1,2025-01-11 18:09:20.384997
1958,524,339,3,2025-01-11 18:09:20.384997
1959,714,325,3,2025-01-11 18:09:20.384997
1960,127,419,1,2025-01-11 18:09:20.384997
1961,169,104,1,2025-01-11 18:09:20.384997
1962,634,496,1,2025-01-11 18:09:20.384997
1963,861,391,1,2025-01-11 18:09:20.384997
1964,83,474,1,2025-01-11 18:09:20.384997
1965,796,22,2,2025-01-11 18:09:20.384997
1966,213,50,1,2025-01-11 18:09:20.384997
1967,478,229,1,2025-01-11 18:09:20.384997
1968,861,394,3,2025-01-11 18:09:20.384997
1969,762,252,1,2025-01-11 18:09:20.384997
1970,147,355,2,2025-01-11 18:09:20.384997
1971,725,96,2,2025-01-11 18:09:20.384997
1972,286,240,4,2025-01-11 18:09:20.384997
1973,844,257,1,2025-01-11 18:09:20.384997
1974,752,340,1,2025-01-11 18:09:20.384997
1975,479,110,1,2025-01-11 18:09:20.384997
1976,299,466,1,2025-01-11 18:09:20.384997
1977,748,112,2,2025-01-11 18:09:20.384997
1978,110,100,2,2025-01-11 18:09:20.384997
1979,861,327,2,2025-01-11 18:09:20.384997
1980,154,339,1,2025-01-11 18:09:20.384997
1981,672,489,1,2025-01-11 18:09:20.384997
1982,938,448,2,2025-01-11 18:09:20.384997
1983,853,316,1,2025-01-11 18:09:20.384997
1984,23,406,2,2025-01-11 18:09:20.384997
1985,83,405,2,2025-01-11 18:09:20.384997
1986,223,62,2,2025-01-11 18:09:20.384997
1987,933,306,1,2025-01-11 18:09:20.384997
1988,347,171,2,2025-01-11 18:09:20.384997
1989,514,452,2,2025-01-11 18:09:20.384997
1990,893,49,1,2025-01-11 18:09:20.384997
1991,567,62,3,2025-01-11 18:09:20.384997
1992,149,448,1,2025-01-11 18:09:20.384997
1993,127,435,1,2025-01-11 18:09:20.384997
